id,longitude,latitude,eating,nature,community,walking,sightseeing,avg_comfort_score,avg_comfort_eating,avg_comfort_nature,avg_comfort_community,avg_comfort_walking,avg_comfort_sightseeing
1934,103.965,1.38,1,3,0,7,7,0.5643114,0.53999215,0.53920484,0.0,0.5757212,0.5570439
1935,103.97,1.32,7,0,7,3,3,0.61274165,0.63556296,0.0,0.59591234,0.6603468,0.574332
1936,103.97,1.325,0,2,1,9,3,0.7120524,0.0,0.69088,0.7262045,0.7061689,0.774798
1937,103.97,1.33,1,0,0,0,0,0.66214526,0.66214526,0.0,0.0,0.0,0.0
1938,103.97,1.335,2,2,3,0,1,0.61957735,0.5966861,0.6194797,0.85442764,0.0,0.5951111
1939,103.97,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1940,103.97,1.345,11,1,10,2,9,0.61092657,0.61807233,0.71051836,0.6251267,0.540312,0.59288627
1941,103.97,1.35,2,2,4,6,3,0.5966446,0.628866,0.57781327,0.5897743,0.52685857,0.56931126
1942,103.97,1.355,5,0,10,12,5,0.6021344,0.55089796,0.0,0.5867003,0.5845931,0.62778986
1943,103.97,1.36,4,0,3,1,1,0.62543625,0.59518,0.0,0.6785237,0.70112973,0.41204864
1944,103.97,1.365,0,0,2,7,4,0.5960316,0.0,0.0,0.6814155,0.6146751,0.52878994
1945,103.97,1.37,11,4,2,3,2,0.591209,0.5921975,0.6090419,0.72194374,0.63994753,0.65916824
1946,103.97,1.375,1,0,1,0,2,0.6215681,0.5659491,0.0,0.6297126,0.0,0.5512923
1947,103.97,1.38,8,1,3,1,11,0.56941694,0.5311955,0.0,0.6092397,0.68904376,0.5698876
1948,103.97,1.385,2,0,5,3,5,0.59598976,0.5726143,0.0,0.6325804,0.49290204,0.65170705
1949,103.975,1.32,5,2,2,15,2,0.6020668,0.65307,0.6094872,0.58980066,0.5734788,0.68798256
1950,103.975,1.325,1,2,0,4,12,0.6092415,0.6692353,0.5628958,0.0,0.65509456,0.5731364
1951,103.975,1.33,3,0,2,0,0,0.6644549,0.71230555,0.0,0.66446686,0.0,0.0
1952,103.975,1.335,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1953,103.975,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1954,103.975,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1955,103.975,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1956,103.975,1.355,0,0,1,1,0,0.65190923,0.0,0.0,0.0,0.5952343,0.0
1957,103.975,1.36,16,0,11,6,2,0.6425694,0.619449,0.0,0.6580582,0.6255133,0.79243356
1958,103.975,1.365,3,1,7,7,4,0.632417,0.5881984,0.5573945,0.70283365,0.6305706,0.6736555
1959,103.975,1.37,0,0,3,3,0,0.5530895,0.0,0.0,0.55999446,0.5182112,0.0
1960,103.975,1.375,19,0,6,4,10,0.5920814,0.5981234,0.0,0.62617135,0.55749774,0.57413435
1961,103.975,1.38,1,2,1,4,3,0.5871218,0.65919584,0.5763576,0.5773602,0.5630132,0.654044
1962,103.975,1.385,19,7,1,6,2,0.6665593,0.65842134,0.6581049,0.0,0.6851992,0.68065023
1963,103.975,1.39,3,1,6,19,20,0.67628986,0.67653745,0.0,0.7670736,0.67230225,0.6758474
1964,103.98,1.32,2,10,0,9,12,0.61149126,0.77740663,0.6426749,0.0,0.5595061,0.59286916
1965,103.98,1.325,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1966,103.98,1.33,2,2,3,6,0,0.5901217,0.0,0.39878687,0.4443772,0.6986733,0.0
1967,103.98,1.335,10,0,7,2,2,0.597146,0.5283352,0.0,0.6396155,0.656053,0.515382
1968,103.98,1.34,4,0,2,2,2,0.6193441,0.5935035,0.0,0.5892619,0.0,0.57247263
1969,103.98,1.345,1,0,0,1,2,0.5502663,0.5845162,0.0,0.0,0.54007435,0.54359424
1970,103.98,1.35,6,1,11,2,4,0.6779394,0.62369,0.5212402,0.73162454,0.65448904,0.75223625
1971,103.98,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1972,103.98,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1973,103.98,1.365,18,5,2,2,2,0.6241464,0.6637654,0.61044407,0.5770407,0.5746616,0.57831424
1974,103.98,1.37,4,1,6,1,1,0.58958876,0.61278445,0.68118596,0.50999975,0.73546016,0.0
1975,103.98,1.375,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1976,103.98,1.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1977,103.98,1.385,0,1,4,4,9,0.62175834,0.0,0.6920485,0.65100074,0.59428823,0.615585
1978,103.98,1.39,1,4,0,3,12,0.4852426,0.0,0.5899576,0.0,0.47423077,0.4430553
1979,103.985,1.315,4,0,6,4,8,0.5990965,0.53146815,0.0,0.6826484,0.52850735,0.57417715
1980,103.985,1.32,3,1,6,4,3,0.5803916,0.5503865,0.73044777,0.53525543,0.6042968,0.60406256
1981,103.985,1.325,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1982,103.985,1.33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1983,103.985,1.335,1,0,0,0,0,0.5844859,0.5844859,0.0,0.0,0.0,0.0
1984,103.985,1.34,5,0,4,3,4,0.6264237,0.5889498,0.0,0.56366575,0.5897198,0.6745998
1985,103.985,1.345,2,0,4,1,2,0.6012721,0.42955926,0.0,0.62556213,0.81170475,0.4956488
1986,103.985,1.35,12,0,1,0,3,0.6039761,0.61168957,0.0,0.40280318,0.0,0.5542876
1987,103.985,1.355,22,3,12,2,2,0.6114622,0.6118321,0.7440495,0.62662166,0.5319648,0.6203413
1988,103.985,1.36,7,4,5,4,1,0.60166126,0.5570256,0.5822689,0.65093124,0.5741706,0.58698803
1989,103.985,1.365,5,1,5,4,3,0.5927468,0.6001884,0.7978463,0.53052986,0.5709796,0.59386414
1990,103.985,1.37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1991,103.985,1.375,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1992,103.985,1.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1993,103.985,1.385,29,6,3,7,6,0.617724,0.5964473,0.67897886,0.56892043,0.62985605,0.63726526
1994,103.985,1.39,10,1,7,7,2,0.60525984,0.56360817,0.652687,0.5393403,0.6534179,0.563812
1995,103.99,1.315,6,1,9,7,1,0.6433168,0.6548135,0.5707296,0.6581209,0.61713177,0.6434164
1996,103.99,1.32,0,0,6,1,5,0.5470429,0.0,0.0,0.52412456,0.5919368,0.5946447
1997,103.99,1.325,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1998,103.99,1.33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1999,103.99,1.335,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2000,103.99,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2001,103.99,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2002,103.99,1.35,2,1,6,6,2,0.6028206,0.66445917,0.6361989,0.5478883,0.5829937,0.6906956
2003,103.99,1.355,13,0,3,1,5,0.6044817,0.6343065,0.0,0.615703,0.65743524,0.55939215
2004,103.99,1.36,9,1,1,5,1,0.6349865,0.60938776,0.0,0.0,0.63831764,0.0
2005,103.99,1.365,2,1,2,0,3,0.63566065,0.6412649,0.6310184,0.7680719,0.0,0.6256792
2006,103.99,1.37,0,0,3,4,2,0.5711233,0.0,0.0,0.56720215,0.5380299,0.56511235
2007,103.99,1.375,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2008,103.99,1.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2009,103.99,1.385,0,9,0,4,12,0.6085896,0.0,0.6401563,0.0,0.574438,0.6002322
2010,103.99,1.39,2,4,1,9,12,0.5859363,0.659794,0.5773392,0.44918528,0.51830703,0.6246218
2011,103.995,1.315,0,1,4,7,1,0.5922253,0.0,0.0,0.67052674,0.56612486,0.0
2012,103.995,1.32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,103.995,1.325,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2014,103.995,1.33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,103.995,1.335,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2016,103.995,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2017,103.995,1.345,0,0,1,0,0,0.55107015,0.0,0.0,0.46994326,0.0,0.0
2018,103.995,1.35,3,0,0,0,0,0.63762283,0.62270826,0.0,0.0,0.0,0.0
2019,103.995,1.355,4,0,3,0,0,0.7230472,0.7267999,0.0,0.0,0.0,0.0
2020,103.995,1.36,15,0,6,2,6,0.6295161,0.6100596,0.0,0.57305896,0.74842817,0.6659328
2021,103.995,1.365,5,1,5,3,0,0.6250028,0.6504507,0.6407341,0.5981227,0.6533356,0.0
2022,103.995,1.37,1,3,1,5,2,0.60069877,0.5806635,0.54366904,0.6486782,0.6423882,0.56804746
2023,103.995,1.375,1,1,4,6,3,0.6052658,0.7053424,0.6618893,0.6678482,0.6193189,0.5512093
2024,103.995,1.38,8,2,6,0,5,0.5846892,0.6061688,0.48025107,0.6160549,0.0,0.5297618
2025,103.995,1.385,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026,103.995,1.39,1,6,2,7,19,0.5868559,0.5411664,0.65096223,0.5782731,0.5483435,0.59817797
2027,104.0,1.315,0,0,0,1,0,0.6624141,0.0,0.0,0.0,0.6624141,0.0
2028,104.0,1.32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2029,104.0,1.325,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2030,104.0,1.33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2031,104.0,1.335,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2032,104.0,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2033,104.0,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2034,104.0,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2035,104.0,1.355,1,0,0,0,1,0.6092163,0.49925035,0.0,0.0,0.0,0.7191822
2036,104.0,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2037,104.0,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2038,104.0,1.37,1,2,1,4,7,0.6254537,0.6383097,0.48363084,0.7326001,0.5690174,0.6300357
2039,104.0,1.375,22,0,1,1,2,0.57885695,0.59346586,0.0,0.60160476,0.589488,0.62094533
2040,104.0,1.38,3,4,0,0,7,0.6032919,0.6020026,0.5200495,0.0,0.0,0.6514116
2041,104.0,1.385,1,3,1,1,9,0.52893883,0.26178956,0.5163271,0.49024248,0.57086676,0.5252224
2042,104.005,1.315,0,1,5,2,7,0.52753216,0.0,0.59207463,0.45901322,0.59063554,0.5249745
2043,104.005,1.32,0,0,1,1,1,0.5277383,0.0,0.0,0.37752548,0.58448905,0.58651215
2044,104.005,1.325,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2045,104.005,1.33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2046,104.005,1.335,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2047,104.005,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2048,104.005,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2049,104.005,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2050,104.005,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2051,104.005,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2052,104.005,1.365,0,0,0,0,1,0.7175541,0.0,0.0,0.0,0.0,0.7175541
2053,104.005,1.37,2,5,2,6,10,0.6375997,0.6140914,0.6785046,0.6162491,0.672062,0.6043022
2054,104.005,1.375,2,2,2,7,6,0.0,0.0,0.0,0.0,0.0,0.0
2055,104.01,1.315,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2056,104.01,1.32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2057,104.01,1.325,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2058,104.01,1.33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2059,104.01,1.335,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2060,104.01,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2061,104.01,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2062,104.01,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2063,104.01,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2064,104.01,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2065,104.01,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2066,104.015,1.32,3,1,2,9,4,0.6092337,0.6775138,0.5400041,0.6539755,0.5942102,0.58236414
2067,104.015,1.325,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2068,104.015,1.33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2069,104.015,1.335,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2070,104.015,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2071,104.015,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2072,104.015,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2073,104.015,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2074,104.015,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2075,104.015,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2076,104.02,1.32,0,0,1,1,2,0.5724476,0.0,0.0,0.47265345,0.66184515,0.5828442
2077,104.02,1.325,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2078,104.02,1.33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2079,104.02,1.335,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2080,104.02,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2081,104.02,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2082,104.02,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2083,104.02,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2084,104.02,1.36,0,8,0,1,8,0.6351368,0.0,0.67933214,0.0,0.5865122,0.6138968
2085,104.02,1.365,4,0,5,3,4,0.57999027,0.55326,0.0,0.56922656,0.55702925,0.62918675
2086,104.025,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2087,104.025,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2088,104.025,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2089,104.025,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2090,104.025,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2091,104.025,1.365,0,0,1,0,0,0.6430168,0.0,0.0,0.6209738,0.0,0.0
2092,104.03,1.32,4,2,1,7,6,0.68908256,0.776289,0.7750269,0.6379969,0.7203093,0.6143214
2093,104.03,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2094,104.03,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2095,104.03,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
