embedding_index,grid_id,cluster,activity,has_text,comfort_anchor_similarity,discomfort_anchor_similarity,comfort_raw_score,comfort_score
416,31,3,nature,True,0.1327899,0.12100281,0.011787087,0.5591924
417,31,4,,True,0.016384725,-0.01897503,0.035359755,0.6274677
418,31,2,walking,True,0.0701938,-0.0075076995,0.077701494,0.7501053
419,31,5,community,True,0.061970536,0.030401744,0.03156879,0.6164877
420,31,5,community,True,0.09672708,0.07550759,0.021219492,0.5865122
421,31,2,walking,True,0.072871976,0.0718933,0.0009786785,0.5278872
422,31,5,community,True,0.1798228,0.10712186,0.07270094,0.7356218
423,31,4,,True,0.08794012,0.10192804,-0.013987921,0.4845383
424,31,2,walking,True,0.058211032,0.07632186,-0.01811083,0.47259682
425,31,1,community,True,-0.030600965,-0.059135303,0.028534338,0.60769874
426,31,0,eating,True,0.050421007,0.030639842,0.019781165,0.58234626
427,31,0,eating,True,0.0465289,0.03737185,0.009157047,0.5515748
428,31,5,community,True,0.07424366,0.021566475,0.052677184,0.6776255
429,31,1,community,True,0.113000914,0.059963353,0.05303756,0.6786693
430,31,2,walking,True,0.21155229,0.17621031,0.035341978,0.6274162
431,32,1,community,True,0.17554142,0.17051142,0.0050299913,0.53962135
432,32,6,eating,False,,,,
433,32,4,,True,0.004413155,-0.0415752,0.045988355,0.6582521
434,32,5,community,True,0.06062244,0.065173596,-0.0045511574,0.51187074
435,32,6,eating,True,0.16024522,0.15368916,0.006556064,0.5440414
436,32,5,community,True,0.1527009,0.085631855,0.067069046,0.71930975
437,32,5,community,True,0.055997454,0.06840544,-0.012407988,0.4891144
438,32,5,community,True,0.17165834,0.07573867,0.09591967,0.80287194
439,32,5,community,True,0.1258515,-0.001976817,0.12782831,0.8952913
440,32,5,community,True,0.12586935,-0.005327141,0.13119648,0.9050469
441,32,5,community,True,0.23256582,0.10260919,0.12995663,0.9014558
442,32,5,community,True,0.16837704,0.056943215,0.11143383,0.8478068
443,32,6,eating,False,,,,
444,32,5,community,True,0.22474927,0.09504726,0.129702,0.9007183
445,32,5,community,True,0.049128912,-0.0014837803,0.05061269,0.67164594
446,32,5,community,True,0.16722897,0.028428702,0.13880026,0.92707026
447,32,5,community,True,0.046788666,0.0039552255,0.04283344,0.6491143
448,32,5,community,True,0.0034282682,-0.008140766,0.011569034,0.55856085
449,32,5,community,True,0.14328575,0.044326615,0.09895913,0.8116754
450,32,5,community,True,0.14638065,0.020757822,0.12562282,0.88890344
451,32,5,community,True,0.11214897,0.07114459,0.041004382,0.6438167
452,32,5,community,True,0.11832072,0.16361189,-0.04529117,0.39387235
453,32,5,community,True,0.19377118,0.13174507,0.062026113,0.7047035
454,32,2,walking,True,0.068313144,0.021046685,0.04726646,0.661954
455,32,5,community,True,0.033639945,0.06337806,-0.029738113,0.43891984
456,32,5,community,True,0.16167133,0.1391063,0.022565022,0.59040934
457,32,5,community,True,0.082179785,0.12860623,-0.046426445,0.39058417
458,32,5,community,True,0.1265408,0.10341119,0.023129605,0.59204465
459,32,1,community,True,0.16149707,0.112047404,0.049449667,0.6682774
460,32,1,community,False,,,,
461,32,2,walking,True,0.0967271,0.075507596,0.021219507,0.58651227
462,32,2,walking,True,0.051496763,0.11281273,-0.061315965,0.3474585
463,33,2,walking,True,0.0967271,0.075507596,0.021219507,0.58651227
464,33,4,,True,0.0597369,0.09884292,-0.03910602,0.41178688
465,33,3,nature,True,0.04990478,0.04048795,0.00941683,0.5523273
466,33,1,community,True,0.1611017,0.12407076,0.037030935,0.63230807
467,33,5,community,False,,,,
468,33,2,walking,True,0.07324175,0.11404837,-0.04080662,0.40686128
469,33,2,walking,True,0.13845839,0.17972142,-0.04126303,0.40553936
470,33,5,community,False,,,,
471,33,5,community,True,0.0967271,0.075507596,0.021219507,0.58651227
472,33,7,sightseeing,True,0.07694883,0.09693872,-0.019989893,0.46715435
473,33,3,nature,False,,,,
474,33,5,community,False,,,,
475,33,1,community,True,0.09672708,0.07550759,0.021219492,0.5865122
476,33,5,community,True,0.0047015757,0.021623775,-0.0169222,0.47603953
477,33,7,sightseeing,True,0.047877625,0.026230823,0.021646801,0.58774984
478,33,5,community,True,0.09661225,0.09254516,0.004067093,0.5368324
479,34,7,sightseeing,True,0.17088553,0.11010207,0.06078346,0.7011043
480,34,7,sightseeing,True,0.05275157,0.07074407,-0.017992496,0.47293955
481,34,2,walking,True,0.13580084,0.07674856,0.05905228,0.69609016
482,34,5,community,False,,,,
483,34,1,community,False,,,,
484,34,1,community,True,0.14804202,0.10977924,0.038262784,0.635876
485,34,4,,True,0.0888734,0.059483364,0.029390037,0.61017716
486,34,2,walking,False,,,,
487,34,3,nature,True,0.08164145,0.03374941,0.04789204,0.6637659
488,34,1,community,True,0.054823235,0.0004018019,0.054421432,0.68267745
489,34,2,walking,True,0.12292577,0.105660364,0.01726541,0.5750597
490,34,5,community,True,0.077583164,0.026698375,0.05088479,0.67243403
491,34,2,walking,True,-0.02069436,0.00094333873,-0.021637699,0.4623817
492,34,5,community,True,0.06579472,0.06022144,0.00557328,0.54119486
493,34,4,,True,0.03097764,0.02090422,0.01007342,0.554229
494,34,5,community,True,0.13122724,0.10097309,0.030254148,0.61267996
495,34,2,walking,False,,,,
496,34,1,community,True,0.14394209,0.06530911,0.07863298,0.7528032
497,34,2,walking,True,0.10007493,0.07116048,0.028914452,0.6087997
498,34,5,community,True,0.08894817,0.09073305,-0.0017848834,0.51988286
499,34,6,eating,True,0.063893646,0.009826077,0.054067567,0.68165255
500,34,4,,True,0.0027442165,0.037040535,-0.03429632,0.42571756
501,34,1,community,True,0.09228939,0.031253185,0.061036203,0.70183635
502,34,2,walking,True,0.0525296,0.08371327,-0.031183671,0.43473294
503,34,2,walking,False,,,,
504,34,1,community,True,0.08659793,0.05161096,0.034986965,0.626388
505,34,2,walking,True,0.048758745,0.05432337,-0.0055646263,0.50893533
506,34,2,walking,True,0.11393231,0.13322209,-0.019289777,0.46918213
507,34,5,community,False,,,,
508,36,4,,True,0.12366487,0.06039137,0.063273504,0.7083164
509,36,4,,True,0.004150602,-0.017518295,0.021668896,0.58781385
510,36,2,walking,False,,,,
511,36,5,community,True,0.13199869,0.118237264,0.0137614235,0.5649108
512,36,2,walking,True,0.25505024,0.22198549,0.033064753,0.6208205
513,36,5,community,True,0.101956,0.07937048,0.022585526,0.59046876
514,36,2,walking,True,0.1228922,0.083993234,0.038898967,0.6377186
515,36,2,walking,True,0.23027103,0.16582938,0.06444165,0.7116998
516,36,5,community,True,0.0795331,0.07279361,0.0067394897,0.5445727
517,36,2,walking,True,0.0967271,0.075507596,0.021219507,0.58651227
518,36,2,walking,False,,,,
519,36,5,community,True,0.12104428,0.10995794,0.011086337,0.5571628
520,36,2,walking,True,0.12741509,0.09405875,0.03335634,0.62166506
521,36,6,eating,True,0.07386088,0.054365255,0.019495629,0.58151925
522,36,6,eating,True,0.16446255,0.1506994,0.013763145,0.56491584
523,36,1,community,True,0.07558195,0.1198581,-0.044276148,0.39681223
524,36,2,walking,True,0.026262278,-0.035247535,0.06150981,0.7032081
525,36,0,eating,True,0.064738415,0.06915843,-0.0044200122,0.51225054
526,36,7,sightseeing,True,0.1478526,0.08165725,0.06619535,0.7167791
527,36,3,nature,True,0.12599403,0.064280875,0.06171315,0.70379704
528,36,5,community,True,0.085294046,0.08203567,0.0032583773,0.53449005
529,36,2,walking,True,0.14210224,0.060657114,0.08144513,0.76094824
530,36,1,community,True,0.13702676,0.19040394,-0.05337718,0.37045223
531,36,2,walking,True,0.06113421,0.056293797,0.004840415,0.5390723
532,36,7,sightseeing,True,0.13515848,0.20330326,-0.06814478,0.3276797
533,36,4,,True,0.087706074,0.12668172,-0.03897564,0.41216448
534,36,6,eating,True,0.05565034,0.032085482,0.023564856,0.5933053
535,36,7,sightseeing,True,0.1972897,0.20524986,-0.007960156,0.501997
536,36,4,,True,0.031992268,0.073740914,-0.041748647,0.40413284
537,36,3,nature,True,0.20699894,0.19043826,0.016560689,0.57301855
538,36,5,community,True,0.15525526,0.09212932,0.06312594,0.707889
539,36,4,,True,0.07522099,0.076021716,-0.0008007288,0.5227334
540,36,4,,True,0.055365372,0.06552483,-0.010159459,0.49562696
541,36,0,eating,True,0.07829987,0.063585244,0.014714628,0.56767166
542,36,7,sightseeing,True,0.11744862,0.067612484,0.049836136,0.6693967
543,36,0,eating,True,0.036672257,0.02602511,0.010647146,0.55589074
544,36,6,eating,True,0.012134364,-0.014048811,0.026183175,0.6008889
545,36,4,,True,-0.038949385,0.023626877,-0.062576264,0.34380823
546,36,0,eating,True,0.09821746,0.05046033,0.047757126,0.66337514
547,36,0,eating,True,0.115280814,0.14666536,-0.03138455,0.4341511
548,36,0,eating,True,0.105265304,0.079735614,0.02552969,0.5989961
549,36,0,eating,True,0.032048136,0.006755371,0.025292765,0.59830993
550,36,3,nature,True,0.031874586,0.046585683,-0.014711097,0.48244372
551,36,0,eating,True,0.085911274,0.060966574,0.0249447,0.5973018
552,36,6,eating,True,0.00013319461,0.035544135,-0.03541094,0.4224892
553,36,2,walking,False,,,,
554,36,6,eating,True,0.09009719,0.13069148,-0.040594295,0.40747628
555,36,6,eating,False,,,,
556,36,2,walking,True,0.04298991,0.021949034,0.021040875,0.58599484
557,36,2,walking,True,0.093736365,0.10949992,-0.015763551,0.47939542
558,37,4,,True,0.14924726,0.11421264,0.03503462,0.626526
559,37,2,walking,True,0.013225089,0.07073462,-0.05750953,0.3584834
560,37,2,walking,True,0.12502263,0.13797371,-0.012951076,0.4875414
561,39,1,community,True,0.09506385,0.06496781,0.03009604,0.612222
562,39,1,community,True,0.06809256,0.030425016,0.037667546,0.63415194
563,39,4,,True,0.09986188,0.08041912,0.01944276,0.5813661
564,39,1,community,True,0.07178078,0.010970416,0.060810365,0.7011822
565,39,1,community,True,0.048488688,0.0088658985,0.03962279,0.63981503
566,39,5,community,True,0.08404934,0.007161913,0.07688742,0.7477474
567,39,2,walking,False,,,,
568,39,1,community,True,0.06481362,0.042057157,0.022756465,0.59096384
569,39,1,community,True,0.09315672,0.12016018,-0.02700346,0.4468404
570,39,1,community,True,0.024405835,-0.0036471696,0.028053004,0.6063046
571,39,1,community,True,0.042257726,0.06704807,-0.024790347,0.45325044
572,39,6,eating,True,0.12514494,0.08922615,0.035918795,0.6290869
573,39,4,,True,0.13310154,0.09690717,0.03619437,0.6298851
574,39,0,eating,True,0.0646362,0.03142304,0.03321316,0.6212504
575,39,7,sightseeing,True,0.17090617,0.12885422,0.042051956,0.6468508
576,39,1,community,True,0.2008248,0.122379094,0.0784457,0.7522608
577,39,1,community,True,0.092214614,0.083398946,0.0088156685,0.5505861
578,39,6,eating,True,0.062136427,0.042924263,0.019212164,0.5806982
579,39,4,,True,0.070335194,0.06030682,0.010028373,0.55409855
580,39,1,community,True,0.085597456,0.12585697,-0.04025951,0.40844592
581,39,0,eating,True,0.09723632,0.06146987,0.03576645,0.62864566
582,39,0,eating,True,0.053922605,0.0035444018,0.050378203,0.6709668
583,39,0,eating,True,0.072564036,0.09506838,-0.022504345,0.45987156
584,39,4,,True,0.13310154,0.09690717,0.03619437,0.6298851
585,39,7,sightseeing,True,0.14112514,0.16604131,-0.024916172,0.452886
586,39,7,sightseeing,True,0.11677639,0.07205684,0.044719554,0.6545772
587,39,6,eating,True,0.14413926,0.11815073,0.025988527,0.6003251
588,39,4,,True,0.081613794,0.07837764,0.0032361522,0.5344257
589,39,6,eating,True,0.048222177,-0.04027348,0.08849566,0.78136927
590,39,5,community,True,0.2211718,0.22208461,-0.00091281533,0.5224087
591,39,5,community,True,0.024788039,0.0003817347,0.024406305,0.5957424
592,39,7,sightseeing,True,0.13194081,0.061992627,0.06994818,0.72764885
593,41,3,nature,True,0.06765735,0.023194773,0.044462577,0.6538329
594,41,1,community,True,0.1329293,0.066691354,0.06623794,0.71690255
595,41,1,community,True,0.22213846,0.17426597,0.0478725,0.66370934
596,41,1,community,True,0.1439389,0.07645794,0.06748096,0.72050273
597,41,2,walking,True,0.17586994,0.1349268,0.040943146,0.6436393
598,41,2,walking,True,0.1730662,0.17292745,0.00013874471,0.52545446
599,41,2,walking,False,,,,
600,41,1,community,True,0.19294652,0.10053013,0.09241639,0.7927252
601,41,3,nature,True,0.11579816,0.00860105,0.10719711,0.83553565
602,42,3,nature,True,0.07868488,0.081835635,-0.0031507537,0.5159268
603,42,2,walking,True,0.1809961,0.07914062,0.10185549,0.8200643
604,42,7,sightseeing,True,0.12837791,0.13458546,-0.0062075406,0.5070732
605,42,5,community,True,0.13662466,0.08536602,0.051258646,0.67351687
606,42,6,eating,True,0.044167742,0.090550005,-0.046382263,0.39071214
607,42,7,sightseeing,True,0.14885162,0.14859337,0.00025825202,0.5258006
608,42,7,sightseeing,True,0.20265952,0.17448258,0.028176934,0.6066636
609,42,3,nature,True,0.21939893,0.18870367,0.03069526,0.6139576
610,42,2,walking,False,,,,
611,42,2,walking,False,,,,
612,42,7,sightseeing,True,0.14186767,0.12400514,0.017862529,0.5767892
613,42,0,eating,True,0.12155813,0.12566295,-0.004104823,0.51316345
614,43,6,eating,True,0.097418085,0.072598174,0.02481991,0.59694034
615,43,2,walking,False,,,,
616,43,7,sightseeing,True,0.0967271,0.075507626,0.021219477,0.58651215
617,43,7,sightseeing,True,0.08907859,0.08350716,0.0055714324,0.54118955
618,43,1,community,True,0.21737093,0.14489266,0.072478265,0.7349768
619,43,2,walking,True,0.0967271,0.075507596,0.021219507,0.58651227
620,43,1,community,True,0.057086416,0.05804129,-0.00095487386,0.52228695
621,43,4,,True,0.13092186,0.114351526,0.01657033,0.5730465
622,43,5,community,True,0.049443617,0.09881735,-0.04937373,0.3820477
623,44,7,sightseeing,False,,,,
624,44,1,community,True,0.15323737,0.15886429,-0.005626917,0.5087549
625,44,2,walking,True,0.11770098,0.032760993,0.08493999,0.77107066
626,44,6,eating,True,0.13040508,0.05049523,0.07990985,0.75650156
627,44,0,eating,True,0.17324188,0.090260416,0.08298147,0.7653981
628,44,0,eating,True,0.1252362,0.097141966,0.028094232,0.60642403
629,44,3,nature,True,0.21968201,0.121576205,0.0981058,0.8092038
630,44,2,walking,True,0.08627254,0.06434943,0.02192311,0.58855015
631,44,6,eating,True,0.08243868,0.053497776,0.028940901,0.6088763
632,44,1,community,True,0.04210024,0.07397148,-0.03187124,0.4327415
633,44,5,community,True,0.06369713,0.0014737162,0.062223412,0.70527494
634,44,0,eating,True,-0.022891272,-0.027384927,0.0044936556,0.5380679
635,44,1,community,True,0.045739673,0.032055438,0.0136842355,0.5646873
636,44,6,eating,True,0.09672707,0.075507596,0.021219477,0.58651215
637,44,5,community,True,0.20144933,0.14511943,0.056329906,0.6882051
638,44,3,nature,True,0.10804023,0.113254115,-0.0052138865,0.50995123
639,44,1,community,True,0.17510685,0.18482862,-0.009721771,0.4968947
640,44,4,,True,0.08503382,0.015376395,0.06965742,0.72680664
641,44,6,eating,True,0.108988285,0.04160741,0.067380875,0.7202129
642,44,1,community,True,0.074101225,0.1100437,-0.035942473,0.4209497
643,44,7,sightseeing,True,0.075335756,0.06644324,0.008892514,0.5508086
644,44,7,sightseeing,True,0.18899289,0.19892162,-0.009928733,0.49629524
645,44,1,community,True,0.074837744,0.047530767,0.027306978,0.60414386
646,44,1,community,True,0.09672707,0.075507596,0.021219477,0.58651215
647,44,7,sightseeing,True,0.22636801,0.19101986,0.035348147,0.6274341
648,44,6,eating,True,0.062048122,0.04077616,0.021271963,0.58666414
649,44,6,eating,True,0.15334898,0.019910343,0.13343865,0.911541
650,44,3,nature,True,0.0967271,0.075507596,0.021219507,0.58651227
651,44,7,sightseeing,True,0.07985213,0.053623162,0.026228964,0.6010215
652,44,0,eating,True,0.05567775,0.045639783,0.010037966,0.55412626
653,44,5,community,True,0.102727905,0.09780519,0.004922718,0.53931063
654,44,5,community,False,,,,
655,44,5,community,False,,,,
656,44,5,community,True,0.06972408,0.047602195,0.022121888,0.5891259
657,44,6,eating,True,0.07807526,0.06632989,0.011745371,0.55907154
658,44,2,walking,False,,,,
659,44,5,community,False,,,,
660,44,0,eating,True,0.13424139,0.05360993,0.08063146,0.7585916
661,44,0,eating,True,0.102187514,0.039037596,0.063149914,0.70795846
662,44,1,community,True,0.08080613,0.103466325,-0.022660196,0.45942014
663,44,6,eating,True,0.041130077,-0.0075307377,0.048660815,0.66599256
664,44,5,community,False,,,,
665,44,6,eating,True,0.14663507,0.11247294,0.034162134,0.62399894
666,44,7,sightseeing,False,,,,
667,46,7,sightseeing,True,0.116580635,0.07847346,0.03810717,0.63542527
668,46,0,eating,True,0.015361998,-0.03944024,0.05480224,0.68378043
669,46,3,nature,True,0.036727395,0.04206147,-0.0053340755,0.5096031
670,46,1,community,True,-0.01757403,0.02578628,-0.04336031,0.39946485
671,46,0,eating,True,0.09369787,0.052054126,0.041643742,0.6456685
672,46,5,community,True,0.13540784,0.13325763,0.0021502078,0.5312804
673,46,2,walking,True,0.15979469,0.15127376,0.008520931,0.5497324
674,46,7,sightseeing,True,0.16984703,0.14985207,0.01999496,0.5829655
675,46,5,community,False,,,,
676,46,5,community,False,,,,
677,46,5,community,True,0.12422046,0.084142104,0.040078357,0.64113456
678,46,4,,True,0.059989396,0.08640294,-0.026413541,0.44854903
679,46,0,eating,True,0.04455112,0.0035314318,0.041019686,0.643861
680,46,0,eating,True,0.08963717,0.052111812,0.037525356,0.6337401
681,46,6,eating,True,0.23146927,0.18651442,0.04495485,0.6552587
682,46,0,eating,True,0.078518145,0.042825438,0.035692707,0.62843204
683,46,1,community,True,0.0959478,0.057399213,0.03854859,0.6367038
684,46,2,walking,True,0.092214614,0.083398946,0.0088156685,0.5505861
685,46,5,community,True,0.21059228,0.16003002,0.050562263,0.6714999
686,46,0,eating,True,-0.019221902,-0.009374412,-0.00984749,0.49653056
687,46,6,eating,True,0.13273697,0.06714159,0.06559537,0.7150414
688,46,7,sightseeing,True,0.116615534,0.082326666,0.03428887,0.62436604
689,46,1,community,True,0.15059417,0.10743147,0.043162704,0.650068
690,46,0,eating,True,0.06892504,0.027511891,0.041413147,0.6450006
691,46,1,community,True,0.18066075,0.15339789,0.027262866,0.60401607
692,46,6,eating,True,-0.04755421,0.06557523,-0.11312944,0.19738725
693,46,0,eating,True,0.13979013,0.08408895,0.05570118,0.68638414
694,46,6,eating,True,0.032679815,0.00882167,0.023858145,0.5941547
695,46,6,eating,True,0.071479,0.03739509,0.03408391,0.6237724
696,47,1,community,True,0.056550067,0.06924682,-0.012696754,0.488278
697,47,4,,True,0.056873504,0.014920228,0.041953277,0.646565
698,47,5,community,True,0.0021555717,0.01571943,-0.013563858,0.48576656
699,47,4,,True,0.04784887,0.079463325,-0.031614456,0.43348527
700,47,2,walking,True,0.07821079,0.10735244,-0.02914165,0.44064742
701,47,4,,True,0.16866618,0.20338301,-0.03471683,0.4244996
702,47,4,,True,0.116720885,0.06408356,0.052637324,0.67751
703,47,4,,True,0.025300585,0.03696989,-0.011669304,0.49125388
704,47,4,,True,0.025413703,0.08917307,-0.06375937,0.3403815
705,47,5,community,True,0.09075762,0.075726226,0.015031397,0.56858915
706,48,6,eating,True,0.02480485,0.009499332,0.015305517,0.5693831
707,48,2,walking,True,0.1289222,0.061973725,0.06694847,0.7189605
708,48,5,community,True,0.10723989,0.06620688,0.041033007,0.64389956
709,48,1,community,True,0.091432214,0.11779007,-0.02635786,0.44871032
710,48,7,sightseeing,True,0.14290114,0.08340401,0.059497125,0.6973786
711,48,7,sightseeing,True,0.15106794,0.12265902,0.028408922,0.60733545
712,48,1,community,True,0.07591739,0.054559108,0.021358285,0.5869142
