policy_thr,puci_col,feature,sens,n,T1_min,T1_max,T1_mean,T2_min,T2_max,T2_mean,T3_min,T3_max,T3_mean,T4_min,T4_max,T4_mean,score_min,score_max,score_mean
0.5,pUCI_3_community_cohension,AC_1-T_subway_accessibility,0.5103718945239186,1676,0.0,3.0,2.0396512860118823,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.38735002751027753,7.603783186226076,3.5871546227549516
0.5,pUCI_3_community_cohension,AC_3-T_bus_accessibility,0.5294330970384719,1676,0.0,3.0,2.0396512860118823,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.38735002751027753,7.331216998649408,3.5106157780386456
0.5,pUCI_3_community_cohension,CD_1-L_leisure_density,0.218515287790756,1676,0.0,3.0,2.0396512860118823,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.8087250856173531,8.0,4.552296485454004
0.5,pUCI_4_active_walkability,SP_6-E_greenery_rate,0.05938005715865345,1676,0.0,3.0,2.011674296397265,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.592859305416634,3.6376405633790934
0.5,pUCI_4_active_walkability,SP_1-D_imageability,0.3741446757701132,1676,0.0,3.0,2.011674296397265,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.22636192645056996,7.592859305416634,3.939174972859628
0.5,pUCI_4_active_walkability,SP_7-E_shading_area,0.2505970171938034,1676,0.0,3.0,2.011674296397265,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.698576278807627,3.7086040832699716
0.5,pUCI_4_active_walkability,SP_3-D_human_scale,0.08653124971497549,1676,0.0,3.0,2.011674296397265,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.628955995481318,3.6494329484492622
0.5,pUCI_4_active_walkability,FC_3-R_life_rating,0.196017459738329,1676,0.0,3.0,2.011674296397265,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.1858110853331949,8.0,5.131962673284723
0.5,pUCI_4_active_walkability,FC_3-D_life_density,0.1549294727639605,1676,0.0,3.0,2.011674296397265,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.1858110853331949,8.0,4.994880242054605
0.5,pUCI_4_active_walkability,AC_1-T_subway_accessibility,0.4201974200092361,1676,0.0,3.0,2.011674296397265,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.603783186226076,3.559177633140334
0.5,pUCI_4_active_walkability,AC_3-T_bus_accessibility,0.4125178874123738,1676,0.0,3.0,2.011674296397265,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.08164674338856032,7.050452263012731,3.482638788424029
0.5,pUCI_4_active_walkability,CD_1-L_leisure_density,0.08336960666257226,1676,0.0,3.0,2.011674296397265,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,8.0,4.5243194958393875
0.5,pUCI_5_tourism_strategy,SP_6-E_greenery_rate,0.042815026921966634,1676,0.0,3.0,2.0510648491769734,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.659488059357861,3.6770311161588016
0.5,pUCI_5_tourism_strategy,SP_1-D_imageability,0.33857376199557593,1676,0.0,3.0,2.0510648491769734,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.18151878458085408,7.592859305416634,3.9785655256393357
0.5,pUCI_5_tourism_strategy,SP_7-E_shading_area,0.23578178217517162,1676,0.0,3.0,2.0510648491769734,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.960925300278564,3.7479946360496794
