policy_thr,puci_col,feature,sens,n,T1_min,T1_max,T1_mean,T2_min,T2_max,T2_mean,T3_min,T3_max,T3_mean,T4_min,T4_max,T4_mean,score_min,score_max,score_mean
0.5,pUCI_2_eco_livable,AC_3-T_bus_accessibility,0.3024692644053585,1676,0.0,3.0,2.283855280207449,0.0,3.0,0.560444056926952,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.00010044183164305504,7.331216998649408,3.7551704571604043
0.5,pUCI_2_eco_livable,CD_1-L_leisure_density,0.2510740695596306,1676,0.0,3.0,2.283855280207449,0.0,3.0,1.6002372716215953,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,8.0,4.794963671855048
0.5,pUCI_3_community_cohension,SP_6-E_greenery_rate,0.08052532533090292,1676,0.0,3.0,1.7592534310556625,0.0,3.0,0.7116895641304443,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.350852292611246,7.593603979796616,3.3818141152121095
0.5,pUCI_3_community_cohension,SP_1-D_imageability,0.6093113831330561,1676,0.0,3.0,1.7592534310556625,0.0,3.0,1.0171040310810109,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.5775319988180276,7.593603979796616,3.687228582162676
0.5,pUCI_3_community_cohension,SP_7-E_shading_area,0.15648596631906203,1676,0.0,3.0,1.7592534310556625,0.0,3.0,0.7844232528945914,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.350852292611246,7.593603979796616,3.4545478039762565
0.5,pUCI_3_community_cohension,SP_3-D_human_scale,0.06001162882710771,1676,0.0,3.0,1.7592534310556625,0.0,3.0,0.7239288681331422,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.350852292611246,7.593603979796616,3.394053419214807
0.5,pUCI_3_community_cohension,FC_3-R_life_rating,0.32513967635105484,1676,0.0,3.0,1.7592534310556625,0.0,3.0,2.2105738741298153,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.5775319988180276,8.0,4.88069842521148
0.5,pUCI_3_community_cohension,FC_3-D_life_density,0.2115952546136706,1676,0.0,3.0,1.7592534310556625,0.0,3.0,2.073239591226815,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.5935557376904315,8.0,4.74336414230848
0.5,pUCI_3_community_cohension,AC_1-T_subway_accessibility,0.5267365873332921,1676,0.0,3.0,1.7592534310556625,0.0,3.0,0.6368932864467475,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.3875340049671995,7.603783186226076,3.3070178375284125
0.5,pUCI_3_community_cohension,AC_3-T_bus_accessibility,0.5470687432397118,1676,0.0,3.0,1.7592534310556625,0.0,3.0,0.560444056926952,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.3875340049671995,7.129144782679419,3.230568608008617
